i_dblp,j_sch,dblp_id,sch_id
1151,11014,conf/vldb/LingLL00,wneAqf0i-REJ
391,29985,conf/sigmod/ZhuSZ03,iuyRrJJDBcIJ
524,36930,journals/sigmod/RamanathanH97,nFt9PoXBymMJ
2397,3987,journals/vldb/BernsteinPS00,JcHiZlbsts0J
1801,15445,conf/vldb/FlorescuKLP97,4zwSAhYduNoJ
467,23564,conf/sigmod/ThaperGIK02,6a1G1MBvuWcJ
2399,58936,journals/vldb/LiCHH01,DR5NB6eY72cJ
1112,17852,conf/sigmod/GodfreySE98,-H3tXntLhowJ
112,25093,journals/sigmod/HuangKL02,DMQ7FWfveXMJ
1909,4398,conf/vldb/GuptaHQ95,gQODYHV_trgJ
848,11363,conf/sigmod/ChakrabartiM99,tRBRXzjtm14J
478,7888,journals/sigmod/AtzeniMM97,Mb78Vc7skzMJ
1325,35114,conf/vldb/WangZ00,RDl5LvXsmA0J
561,34718,conf/sigmod/ChenZCKR01,05ShsIGjnKkJ
394,25156,conf/sigmod/PaparizosACJLNPSWWY03,6EJ6A2y_U1IJ
302,38399,journals/sigmod/LeeC00,VSiaZ2cTfLcJ
421,29985,conf/sigmod/ShashaB02a,iuyRrJJDBcIJ
258,15469,conf/sigmod/GuptaLM03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007668%26type%3Dpdf
888,44912,conf/sigmod/AggarwalWY99,yFMUnqONfGwJ
1530,37963,conf/vldb/BliujuteJSS98,zM0o4FoKRXIJ
1671,34970,conf/vldb/RastogiS98,oWVyLUIy9JwJ
7,40733,journals/sigmod/BargaL02,QTzV3iNq2O8J
1498,51257,conf/vldb/JohnsonM98,2JGrSqeTeIYJ
1888,62554,conf/vldb/HanF95,v9BdA55u_XMJ
1610,3957,conf/vldb/YangKL97,RK3L_vbB570J
1768,52838,conf/vldb/ChaudhuriS96,hk2lzbke6hQJ
2385,63360,journals/vldb/CuiW03,PtqKnmKM77EJ
2379,33744,journals/vldb/ChandrasekaranF03,w8Jxk_yFks8J
1748,4830,conf/vldb/KornSFSP96,VL_cnRotMQcJ
211,49773,conf/vldb/ChaudhuriS94,uRmyQBKcFAYJ
1040,51318,conf/vldb/ChungCLL01,url:http://portal.acm.org/citation.cfm%3Fid%3D354542
1815,64146,conf/vldb/NgC97,url:http://portal.acm.org/citation.cfm%3Fdoid%3D263690.264337
1956,28164,conf/vldb/BawaBA03,4weou-KgkM8J
247,29990,conf/sigmod/WangPFY03,2W9Mp_ZnqRoJ
463,34718,conf/sigmod/WangWYY02,05ShsIGjnKkJ
1312,57109,conf/sigmod/BerchtoldK97,lYpquDAEzrIJ
321,10691,conf/sigmod/KimC03,lpPJNK5IbsUJ
2407,33698,journals/vldb/TanGO00,kxIpDxLD46gJ
452,28143,conf/sigmod/RaoZML02,2oCuEnrMrVMJ
1692,34884,conf/sigmod/ColeG94,3WHusWxI6lEJ
1275,29119,conf/sigmod/KornJF97,jKZaGhVU1WkJ
664,49876,conf/sigmod/AggarwalY01,tK1_3wGUIHsJ
1441,17488,conf/sigmod/Mohan96,uCNkDoBniLgJ
2487,63613,conf/vldb/CareyHMW96,AHwmmMTCmosJ
128,24232,conf/vldb/LevyMS94,aBH4Vg1QTckJ
1080,15819,conf/sigmod/KotidisR98,JH2hiRXPJcEJ
1402,47361,conf/vldb/AcharyaGP99,Pka5Bod-rr4J
2379,48804,journals/vldb/ChandrasekaranF03,y-0iu9SS36YJ
850,25156,journals/tods/LakshmananLN03,6EJ6A2y_U1IJ
970,60913,conf/vldb/CasatiDGS01,L9dW7LT7mx8J
988,45277,conf/sigmod/ZhouLP99,v6t2zsu76PAJ
340,25808,conf/sigmod/ZhangZPTL03,fDWfHiQ6BR4J
582,38173,conf/sigmod/HanPDW01,y8hbdyUWgqoJ
1462,37963,conf/vldb/DyresonBJ99,zM0o4FoKRXIJ
161,43778,journals/sigmod/ShethMKA01,0ckpOQsv-vAJ
1845,3958,conf/vldb/ChakrabartiDAR97,y55xkFQJvxAJ
891,61559,conf/sigmod/ChanI99,BlALg9KQCLAJ
1414,53198,conf/vldb/JagadishMN99,GtXc02EJjCgJ
863,53095,conf/sigmod/BerckenDS00,url:http://portal.acm.org/citation.cfm%3Fid%3D375796
2466,38950,journals/vldb/DanYC95,J8yz0K_cD4cJ
395,23421,journals/sigmod/RoantreeMH99,XzdbygCIJ4QJ
2310,18997,journals/vldb/GarofalakisOS98,6XxswNrUSk4J
1064,58454,conf/sigmod/NgLHP98,tFB9gJLG4_UJ
1647,22817,conf/sigmod/ImielinskiVB94,7FHudYbEkF0J
805,12150,journals/sigmod/DrewHKKLLLSW95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219769%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1189,6663,conf/sigmod/CeriFP98,Syu5W-3uFFAJ
155,62026,journals/sigmod/GunopulosK01,url:http://portal.acm.org/citation.cfm%3Fid%3D335223
2235,62587,journals/tods/PolyzoisG94,4HVB6aRvsk8J
522,37876,conf/sigmod/AntonJLPZZ02,89P3EdEDuOEJ
967,11165,journals/sigmod/RamirezSP94,fSS9mpoCKfUJ
1662,16682,conf/sigmod/ChristophidesACS94,nDl2k1YSi8AJ
1484,28653,conf/vldb/VenkataramanZ98,ZjHAEBJYahAJ
222,46474,journals/sigmod/BallMRZ02,7VSlB0yIt3YJ
21,37301,journals/sigmod/Aberer02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776994%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
65,13464,conf/vldb/JagadishLRSS94,0BySK5DgSXAJ
2035,7249,conf/vldb/LuoNEW03,8n1UIzMm4VMJ
2206,10514,journals/tods/Galindo-LegariaR97,Vjga5yC23KIJ
2421,1808,journals/vldb/DattaDVRN01,qK-N8yVLSWUJ
1291,59907,conf/sigmod/WodtkeWWDM97,c4gEzksVdDUJ
408,30018,conf/sigmod/LarsonG03,J0SPRD3DN78J
665,54749,conf/sigmod/CarinoKKB01,k4tYXNZ-__8J
1417,60046,conf/vldb/PedersenJD99,-JYQE7IPu_4J
1540,35536,conf/vldb/AnkerstBKS98,4Uf5sjXgwhoJ
1640,26318,conf/vldb/GibbonsMP97,bvyqSciFIjcJ
350,11354,conf/sigmod/ZhuS03,hIGjgc6mx0cJ
988,13331,conf/sigmod/ZhouLP99,WjcUyOx7VwwJ
1134,15600,conf/vldb/AltinelF00,PAfEdPwJ8tgJ
498,4836,conf/sigmod/RamanH02,UGlVWff55mEJ
1852,40726,journals/sigmod/AilamakiH03,rMV2yNFwvggJ
352,34812,conf/sigmod/KangN03,YQnqgdlGO5oJ
1969,41311,conf/vldb/MengLLA03,UCqz4q8s2JoJ
1075,60282,conf/sigmod/Bayardo98,htTH8PrZ0dYJ
2424,63583,journals/vldb/OoiHLT96,DCsAFvE8ufoJ
2229,52727,journals/tods/YanG94,7IBL1cudvR0J
1849,46844,conf/vldb/HaasKWY97,OnLLKkgfyLUJ
408,62448,conf/sigmod/LarsonG03,MvbChqWgFawJ
1716,27252,conf/vldb/FlorescuLS98,xfzQQjDwnfcJ
1742,53548,conf/vldb/GardarinST96,q0K1yN3kIs4J
1969,10170,conf/vldb/MengLLA03,-Vp_qWa7CSMJ
1104,63090,conf/sigmod/SeidlK98,VHo2go6vjYsJ
2229,21586,journals/tods/YanG94,xPkLZK36UBUJ
1400,13625,conf/sigmod/BrownCL96,1rcDwhVp-o8J
1411,34725,conf/sigmod/Agarwal96,ALk7huiKjWAJ
980,10595,conf/vldb/MeccaCM01,Ph7ZpmdNOPEJ
1103,59455,conf/sigmod/ZhaoDNS98,1eCp1f8DhasJ
2096,38211,conf/vldb/AgrawalSX02,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/09505849/2003/00000045/00000009/art00048%26unc%3D
1145,22151,conf/vldb/PardonA00,k7G60pXtD58J
777,17591,conf/sigmod/ChenDLT00,kozqYxa0b1cJ
2135,3642,conf/vldb/ParkMC02,_EDhM4bq8b0J
225,46125,conf/vldb/SistlaYH94,5Chw6HN64vEJ
1622,7029,conf/sigmod/CeriFPP95,p2pzLkGmO9wJ
302,49755,journals/sigmod/LeeC00,mJiDvbtTKWoJ
1756,7029,conf/vldb/MeoPC96,p2pzLkGmO9wJ
1965,26616,conf/vldb/HardingLM03,GvdTN6cZY8YJ
761,12362,conf/sigmod/RiedelFGN00,LlW9G1FoLKoJ
1439,49955,conf/vldb/WangZL99,7SeTnikjovEJ
1713,35440,conf/sigmod/BrinkhoffKSS94,e4s7pmZj8UAJ
1687,30055,conf/sigmod/GravanoGT94,sk7DIwcSZrwJ
1941,6028,conf/vldb/ChaudhuriGN03,xZGh4737yOoJ
2380,19661,journals/vldb/AgrawalHK03,eR-p0KEdfm4J
2367,26781,journals/vldb/FengYLH02,v0rD-1nzJmYJ
1254,6229,conf/vldb/BernsteinHJRW00,nXi88wdaXIkJ
340,57567,conf/sigmod/ZhangZPTL03,5FMbn9I1QeEJ
2162,50700,conf/vldb/ChoALS02,-ypu5B-7y9YJ
1047,48569,conf/vldb/UrhanF01,0-FUXURm1FQJ
234,51664,conf/vldb/PoulovassilisS94,oeal9PAkZYIJ
404,14168,conf/sigmod/Amer-YahiaFSX03,17ABu2eLMFkJ
645,10093,conf/sigmod/DeshpandeGR01,5uvR4kU1UOoJ
1801,9781,conf/vldb/FlorescuKLP97,e_vUPQi8-xIJ
1993,16367,conf/vldb/AbiteboulABBNM03,DakOA4Ew-poJ
2144,29368,conf/vldb/LudascherMP02,tNJDDTfzTawJ
1853,24466,conf/vldb/GarofalakisI97,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245888%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1675,782,conf/vldb/SheikholeslamiCZ98,vNW-Vb97R8gJ
1333,37262,conf/sigmod/LiCHH97,S37nwZvgPcMJ
2329,21951,journals/vldb/SheikholeslamiCZ00,srmnzOt2nA8J
2314,6367,journals/vldb/KabraD99,fg5EE6R7xYwJ
599,31790,conf/sigmod/Smith01,5wh3Y-mBqJQJ
2273,20329,journals/tods/ZaharioudakisCF97,ccEW59Ac84MJ
950,48986,conf/sigmod/LeeKC99,jvLu_p30IAMJ
1378,12280,conf/vldb/JagadishKNS99,9rDll5YAQnoJ
1227,28326,conf/sigmod/HellersteinHW97,i6MBVXqNDWwJ
1713,60299,conf/sigmod/BrinkhoffKSS94,XkNQzhdVDSsJ
2503,45866,journals/sigmod/GroskySF02,Ap5OCAsV73YJ
87,47830,conf/vldb/BarjaPFWD94,NkyhWjQLbnQJ
822,28048,journals/sigmod/AbiteboulH95,LhOtxk4k_uAJ
1682,23429,conf/sigmod/DarR94,JAMaus2HrE0J
622,62110,conf/sigmod/TatarinovIHW01,zEHD3Nn_9nsJ
994,6813,conf/vldb/ShanmugasundaramKSFF01,F66hcQrlmJAJ
935,16032,journals/sigmod/BarclayBGS94,jiJgbmwO0lAJ
2065,12055,conf/vldb/LeeWMS02,40H0PHbmpNYJ
2268,4278,journals/tods/KotidisR01,OkCz_NK5cbMJ
489,58733,conf/sigmod/PapakonstantinouPV02,9MlAuURfKhYJ
985,12362,conf/vldb/MargaritisFT01,LlW9G1FoLKoJ
2488,28373,journals/sigmod/WenLMZ03,201dEhaoIQEJ
2120,15145,conf/vldb/RamamurthyDS02,gJppRzmzaWoJ
997,36508,conf/sigmod/RoussopoulosKS99,EWDPecQbT1AJ
1379,21526,conf/sigmod/HungYK96,bTI28RjBpPwJ
1337,14884,conf/vldb/LakshmananJN00,url:http://www.ingentaconnect.com/search/expand%3Fpub%3Dinfobike://els/08830355/2001/00000035/00000002/art00014%26unc%3D
2023,56502,conf/vldb/ShiSZ03,rrHY2sIxHd4J
402,27438,conf/sigmod/ChandrasekaranCDFHHKMRS03,b9r9U3OwrkcJ
1149,11423,conf/sigmod/BerchtoldBK98,S-aEcHjpLBMJ
2493,4746,journals/sigmod/AilamakiG03,url:http://www.springerlink.com/index/KWQUKLHAYVEW6GP7.pdf
1037,50809,conf/sigmod/ChanI98,ReV4xpbiC6EJ
1950,63379,conf/vldb/AnKR03,kBzZ1GUoa1AJ
251,39320,journals/sigmod/RossFLOSSVW00,uPBlQ76s_g4J
703,49243,journals/sigmod/TaninBS96,sP1TDMPbMO0J
1777,31371,conf/vldb/CareyD96,nWyQguT7Rk0J
29,27607,journals/sigmod/CiliaB02,mq4cLaNqTDQJ
950,13657,conf/sigmod/LeeKC99,aepGxosl6YoJ
992,40486,conf/sigmod/BrodskySCE99,vGBA3aJ8EDsJ
1561,11367,conf/vldb/MengLYWCR98,tYfhKj20Iy4J
2256,51785,journals/tods/EiterLLS01,fe4QAYetrKQJ
1295,17075,conf/sigmod/SeshadriP97,HjDa9on7LzoJ
496,29702,journals/sigmod/Franklin97a,skOc65LTInYJ
595,46677,conf/sigmod/ButtlerLPP01,jMQ_SiixnSEJ
987,52385,conf/sigmod/RundensteinerCLCZNJLW99,WOjMKlT2eUAJ
1825,29318,journals/sigmod/ChengP03,jSMgWtl391cJ
193,56496,journals/sigmod/LeeF01,c-MP8R47zVIJ
211,53103,conf/vldb/ChaudhuriS94,Lf7-DXg7FssJ
1366,1450,conf/sigmod/AchyutuniON96,rmfK2zWkuagJ
1836,32890,conf/vldb/ChavdaW97,h3IiHna9R2gJ
2286,107,journals/tods/KonopnickiS98,BKUtItHoTX8J
1146,48658,conf/sigmod/RaoR98,UByN6paxEXwJ
1739,55588,conf/vldb/AcharyaFZ96,clF04MGcPSUJ
1460,14294,conf/vldb/AilamakiDHW99,HLTGUQxqDw8J
1666,23030,conf/vldb/SellisRF97,wjKElSLd3lQJ
1021,17630,conf/vldb/SeegerBBKSDS01,rqZOBLs-GwkJ
1666,16614,conf/vldb/SellisRF97,ewsBMN0qVa4J
1045,53679,conf/vldb/GravanoIJKMS01,oQJNqlgXUbgJ
1930,31212,conf/vldb/LinLYZ03,5Vex0f_O-hkJ
1899,56974,conf/vldb/AgrawalLSS95,bibMn8zFnksJ
167,29769,journals/sigmod/BabuW01,KJ26gUP0PyIJ
872,33722,journals/sigmod/NorrieBSW94,bUvKrCjhep0J
475,15592,journals/sigmod/EisenbergM99a,ptcc-gk4TtAJ
756,39963,conf/sigmod/GillmannWSWW00,JJU5rDt2jsYJ
2056,62061,conf/vldb/RizviH02,fl1yKNN8eUcJ
2010,44912,conf/vldb/AggarwalHWY03,yFMUnqONfGwJ
1687,11425,conf/sigmod/GravanoGT94,n8krnsf_y30J
2381,40129,journals/vldb/ShethTP03,R4Gx-s_g-HMJ
480,61198,conf/sigmod/ChenGMV02,rN--YZIXgL0J
1365,63052,conf/sigmod/AdaliCPS96,npAaKsmFlpcJ
1610,41945,conf/vldb/YangKL97,RXLOgsTshF4J
716,60162,journals/sigmod/ZobelMR96,S8x6zjXc9oAJ
1119,6430,conf/sigmod/LarsonG98,Jq59mE-bCdUJ
2138,37900,conf/vldb/AgrawalK02,wTJy5XquCpsJ
2505,58073,journals/sigmod/AbererCH02,hBrgosYDi3oJ
2063,50558,conf/vldb/LakshmananNWZJ02,JM_QtoLLa9QJ
1458,31725,conf/sigmod/McAuliffeCS96,AypWukSuKVoJ
1965,5892,conf/vldb/HardingLM03,crz3O52EI0gJ
744,27686,conf/sigmod/HellersteinA00,6uP3E_WEkCAJ
1194,13370,conf/vldb/OoiYTJ01,R65BNwJZA9IJ
1398,63350,conf/vldb/DarmontS99,Ebi8v9FZXcgJ
1087,50656,conf/sigmod/KabraD98,WOHxNqdNMZoJ
1007,23343,conf/sigmod/LabioYG99,VS8fd4blPq4J
1633,13417,conf/vldb/HelmerM97,aLDnCruGaqYJ
1137,62262,conf/sigmod/LiS98,a763Ng-Wqh8J
576,59751,conf/sigmod/CandanLLHA01,Tw8-f4saqb0J
1258,47505,conf/sigmod/JajodiaSSB97,n71-JwJQUOcJ
93,46011,conf/vldb/HaberIL95,jazpbJzP6k8J
5,12421,conf/vldb/FerrandinaMZFM95,1hpY5dx3BRIJ
2227,19259,journals/tods/OliverS94,zAczQV37xxsJ
169,1683,conf/vldb/GoodmanRS94,8CCHAKnGJ1EJ
2097,6354,conf/vldb/HsuLOMTX02,WL8z0THMPxsJ
223,14751,conf/vldb/ChawatheCY94,Xyj4TP42JgcJ
1909,36104,conf/vldb/GuptaHQ95,xkK5sMFddeUJ
939,51293,conf/sigmod/FlorescuLMS99,x-Xcm921UTMJ
2353,59907,journals/vldb/KraissW98,c4gEzksVdDUJ
2235,41192,journals/tods/PolyzoisG94,KyJ0PC_g3ZwJ
1667,41674,conf/sigmod/ChenR94,WJDiW8pl0OcJ
1258,30135,conf/sigmod/JajodiaSSB97,I-yhgAxp9OQJ
796,38183,conf/sigmod/ChenJDTW00,nJ-qtwj_qF8J
1690,6380,conf/vldb/ArgePRSV98,6JRNvtfyQfwJ
1349,29472,conf/vldb/SchaeferBBJ00,QWMmTUgNyPsJ
1926,14958,conf/vldb/PapakonstantinouAG96,z6ehgYebw1YJ
845,25243,conf/sigmod/BressanGOT00,BHyltyu1-nUJ
193,42993,journals/sigmod/LeeF01,Knzz_bkGA00J
895,43265,conf/sigmod/IvesFFLW99,ywQwkD1ov7IJ
1539,42778,conf/vldb/NipplM98,zh6yaOX2xiQJ
1232,54147,conf/sigmod/HanKK97,NKjEKRvvO2cJ
2275,38682,journals/tods/WolfsonJH97,url:http://portal.acm.org/citation.cfm%3Fid%3D271095
2428,46094,journals/vldb/FangGM96,AWGtiQgXS7QJ
171,23205,journals/sigmod/ShanmugasundaramSKKVNT01,iME-SCx_DIgJ
166,16445,conf/vldb/LevySSZ94,x65YFCCZkL0J
598,16102,conf/sigmod/AfratiLU01,wDn1Ji9T01YJ
1032,50302,conf/vldb/MignetMAC01,KkI-NuyDkDQJ
1394,57299,conf/sigmod/ChawatheRGW96,url:http://portal.acm.org/citation.cfm%3Fid%3D219713%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
60,30921,conf/vldb/WuYCT95,X3pjISS_wtcJ
2337,9173,journals/vldb/LometS97,F2ecYx97F2sJ
1647,45879,conf/sigmod/ImielinskiVB94,NeKq-IE8C04J
1295,62955,conf/sigmod/SeshadriP97,3OxZS395vDcJ
1568,26338,conf/sigmod/BunemanM95,VIIkf4-1xygJ
2148,28899,conf/vldb/KaushikBNS02,xJQAjLzvlB0J
2130,33955,conf/vldb/AshwinGG02,J3cfnmFB4lsJ
1273,36778,conf/sigmod/BrinMS97,CBKhTPuUL2kJ
271,40940,conf/sigmod/ChengKP03,olIysX6gdKcJ
1178,18232,conf/vldb/AmbiteKKMST01,F4DtzxvVZnoJ
478,293,journals/sigmod/AtzeniMM97,I-fmtPvluKEJ
1322,17422,conf/vldb/BalminPP00,O03AooTvfmUJ
2403,11863,journals/vldb/ClaussenKKW00,X7jjMIXx8qUJ
669,32318,conf/sigmod/ChenGM01,VTDU8nvDyOUJ
1604,9938,conf/vldb/Garcia-MolinaLY98,aXLcAfb2y5kJ
1863,35304,conf/vldb/ChenRS95,IWBRB5LsUkQJ
575,39072,conf/sigmod/FernandezMS01,tnOQKngaHpIJ
371,14167,journals/sigmod/SnodgrassHMOPRRWY98,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D390004%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1651,13167,conf/vldb/ChangG97,gkbvvgj8kdUJ
2267,58927,journals/tods/MamoulisP01,zEOTCEYPyH0J
2387,13208,journals/vldb/ChanFGR02,ppHFE7fTwVsJ
1034,18833,conf/sigmod/FernandezFKLS98,9NlVdFCl2ysJ
2488,14199,journals/sigmod/WenLMZ03,tgvnkdUl5_wJ
1825,20271,journals/sigmod/ChengP03,6fAPR3UvX28J
533,52967,conf/sigmod/AbadiC02,yjZolbzEP6wJ
1391,40166,conf/vldb/GarofalakisRS99,wUcXmf9G52gJ
2001,19938,conf/vldb/ShahDR03,p1Ox9-k6evkJ
582,4564,conf/sigmod/HanPDW01,U7glO1ebLPYJ
1316,40746,conf/vldb/CeriCW00,BnM4bTYXkjEJ
889,42399,journals/tods/TaoPZ02,sRgUm7BR9EAJ
1378,39180,conf/vldb/JagadishKNS99,Gc4SDdWXE9QJ
1606,7516,conf/vldb/ZhangL98,2XRfNjwuDrsJ
629,28704,conf/sigmod/KimCK01,OHPcamwtQe4J
1713,63979,conf/sigmod/BrinkhoffKSS94,url:http://portal.acm.org/citation.cfm%3Fid%3D223784%26dl%3DGUIDE%26dl%3DACM%26type%3Dproceeding%26idx%3D223784%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%26CFID%3D11111111%26CFTOKEN%3D2222222
2207,19225,journals/tods/CliffordDIJS97,nZqTcLNZzQoJ
430,4143,conf/sigmod/PhanN02,qqdXmdgAaMgJ
734,17386,journals/sigmod/JaegerF95,r1xWRhy7WVUJ
1676,58435,conf/sigmod/Jagadish94,eH69_dCm18wJ
527,43888,journals/sigmod/ChaudhuriD97,9GsZHpVf2_cJ
1439,28694,conf/vldb/WangZL99,qbxHq9qXVrUJ
2146,57603,conf/vldb/ChanGR02,v7A9Otp7OjsJ
851,37569,conf/sigmod/AggarwalPWYP99,x5jeMyauzWgJ
41,25686,conf/vldb/BrownS95,oayI0FKl-nQJ
1377,1398,conf/sigmod/BilirisFOP96,fu9j50Kk4Y4J
1110,1808,conf/vldb/DuttaDMRT00,qK-N8yVLSWUJ
2396,20036,journals/vldb/BraumandlKKKKSS01,jQYEiVS0CIgJ
1647,28054,conf/sigmod/ImielinskiVB94,1H_A7k3QsbQJ
21,63880,journals/sigmod/Aberer02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601865%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1352,7757,conf/vldb/LakshmananSS99,uKBaVA4a7FgJ
1623,14636,conf/sigmod/DreyerDS95,P9xX0UDXnRcJ
796,38801,conf/sigmod/ChenJDTW00,tVCpLsBuQ2UJ
2110,1922,conf/vldb/MadhavanBR01,Ma63FMEnehYJ
1074,18743,conf/vldb/LuoN01,2aeb_pBP7lcJ
548,10591,journals/sigmod/GriffinK98,NusQl_2spdYJ
1332,17089,conf/vldb/MillerHH00,C0FQUGft0FQJ
1228,12013,conf/sigmod/CareyK97,U09WdB3GIK4J
1916,52014,conf/vldb/IoannidisLGP96,kUUIJxLeO9QJ
501,56007,conf/sigmod/BrunoKS02,tkCWrg5OsIwJ
898,24152,journals/tods/Jimenez-PerisPAK03,yj7oLWfPR4gJ
964,7244,conf/sigmod/AnkerstBKS99,KILdAgEb2OsJ
2248,57856,journals/tods/HsuSY01,I1e45M0aa8EJ
1725,38833,conf/sigmod/SeshadriLR94,Koo3549nY2kJ
2086,53364,conf/vldb/OhuraTPK02,pSHnP78sleQJ
1499,7753,conf/sigmod/AbiteboulCM95,zRzwh7_az94J
1307,59261,conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,v6QoWdFgBjwJ
1801,11501,conf/vldb/FlorescuKLP97,q5OOyzSAlC8J
2281,6476,journals/tods/Hellerstein98,q8m4M7OxSSAJ
481,42149,journals/sigmod/BaaderJN97,dr4SzOhnLB8J
2466,5475,journals/vldb/DanYC95,Fho6AEljMG8J
112,8317,journals/sigmod/HuangKL02,2APmJ-GQBbwJ
2255,23722,journals/tods/LiC01,CGQkJvm6wT0J
945,40563,conf/sigmod/ChaudhuriMN99,eHM4OCdJA9YJ
1560,60838,conf/sigmod/ChaudhuriDY95,url:http://portal.acm.org/citation.cfm%3Fid%3D226931.226974%26dl%3Dportal%26dl%3DACM%26type%3Dseries%26idx%3DSERIES492%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Digital%2520Libraries%26CFID%3D11111111%26CFTOKEN%3D2222222
2013,44376,conf/vldb/YuPM03,url:http://ieeexplore.ieee.org/iel5/69/28287/01264816.pdf%3Farnumber%3D1264816
219,20457,journals/sigmod/CuiJO02,KmsgJx8qjyoJ
973,6367,conf/vldb/AilamakiDHS01,fg5EE6R7xYwJ
1372,39095,conf/sigmod/ChaudhuriG96,Q8UBGvwM2pgJ
1839,34774,conf/vldb/GarofalakisOS97,V-pwJ8K5ZTEJ
2209,23727,journals/tods/PetersO97,er0r8doAGUQJ
2520,31725,conf/vldb/ShuklaDNR96,AypWukSuKVoJ
838,23296,conf/sigmod/ChangBCLLS00,poY3OEqi7vkJ
492,22659,conf/sigmod/DasuJMS02,Qywc8AsElxEJ
458,10243,conf/sigmod/ChaudhuriGN02,BLPcDzgX3iQJ
1194,13317,conf/vldb/OoiYTJ01,nj-y9Q1m5p4J
2374,42638,journals/vldb/SaltenisJ02,wISxjPqlwZoJ
563,9478,conf/sigmod/NazeriBO01,2E9I_lugGC4J
1969,6897,conf/vldb/MengLLA03,2F-9x7GpBzwJ
462,12055,conf/sigmod/MoonWH02,40H0PHbmpNYJ
2060,23230,conf/vldb/ChanFFGR02,knAoAIpo7hYJ
505,41738,journals/sigmod/GuptaHR97,pGix0qZ6Uz4J
2339,33942,journals/vldb/BerchtoldKK97,knyp-i1eDwwJ
1647,39276,conf/sigmod/ImielinskiVB94,Q6kw29ega98J
249,5531,conf/sigmod/SionAP03,url:http://ieeexplore.ieee.org/xpl/abs_free.jsp%3FarNumber%3D1320091
796,8144,conf/sigmod/ChenJDTW00,UEU3M2DgP1EJ
252,2796,conf/sigmod/AgrawalES03,wR6CGftUyH0J
2306,46267,journals/vldb/LiangOY00,s9hhR-EdDGgJ
2107,19262,conf/vldb/StanoiRAA01,0bmHvOGAnQoJ
2344,62774,journals/vldb/IoannidisNSS97,sYxm_6FWG_kJ
520,58426,journals/sigmod/SilberschatzZ97,url:http://portal.acm.org/citation.cfm%3Fid%3D237661.237707%26dl%3DACM%26dl%3DACM%26type%3Dseries%26idx%3D237661%26part%3DProceedings%26WantType%3DProceedings%26title%3DSymposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222
1960,61091,conf/vldb/GalanisWJD03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027610%26type%3Dpdf
1194,24405,conf/vldb/OoiYTJ01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D362096%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
506,47416,conf/sigmod/ChangH02,VyOa5Uqsj6AJ
872,9078,journals/sigmod/NorrieBSW94,sdnstIn67z4J
1673,61034,conf/sigmod/BilirisP94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D280357%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
1959,44624,conf/vldb/HristidisGP03,3CSFFlEVviMJ
1621,20685,conf/vldb/MorimotoIM97,kGB3pezWy-MJ
1204,59243,conf/vldb/BratsbergH01,356Jyb4b6rYJ
1246,44193,conf/sigmod/HoAMS97,Cm66C3yYtdgJ
1931,31464,conf/vldb/PapadiasZMT03,isEy2RUnkkoJ
503,18256,conf/sigmod/PolyzotisG02,S6PWjHRFORYJ
1390,26387,conf/sigmod/HanFWCZK96,qlDKsDI11SUJ
186,60428,conf/sigmod/WangJLY03,ZzsXx-hJkeUJ
1473,15310,conf/vldb/AbiteboulACEMM99,JZ7lTZkqxEUJ
2212,30925,journals/vldb/ChakrabartiRS03,2vzhAz4Yll4J
