i_dblp,j_sch,dblp_id,sch_id,cos_title,jaccard_title,dice_title,Levenshtein_title
1382,48211,conf/sigmod/SrikantA96,3cZJNrGgQKUJ,0.0,0.0,0.0,0.25
1112,35518,conf/sigmod/GodfreySE98,B855ccGhBu4J,0.0051285159703545,0.07142857142857142,0.13333333333333333,0.23809523809523814
1271,17835,conf/vldb/HelalL00,Drq1slDkthQJ,0.0043652529051665,0.045454545454545456,0.08695652173913043,0.22340425531914898
222,1240,journals/sigmod/BallMRZ02,rNu93TfKkd4J,0.0,0.0,0.0,0.22535211267605637
1141,63805,conf/vldb/KemmeA00,rKRwp__EPD8J,0.0,0.0,0.0,0.18292682926829273
1617,32243,conf/vldb/RothS97,1fQr1rJ4yCwJ,1.0000000000000002,1.0,1.0,1.0
518,12121,conf/sigmod/PossSKL02,UKlDZa0_W8YJ,0.0,0.0,0.0,0.2295081967213115
2192,35369,journals/tods/ChenHM95,H1E3GuQcoUAJ,0.0188518284095097,0.13043478260869565,0.23076923076923078,0.1910112359550562
1285,32413,conf/sigmod/AgrawalASY97,O4UcgdEM7vYJ,0.0180475533717047,0.06666666666666667,0.125,0.22093023255813948
1258,25894,conf/sigmod/JajodiaSSB97,2e-NAgqt-joJ,0.0,0.0,0.0,0.2676056338028169
1604,44998,conf/vldb/Garcia-MolinaLY98,EGbrVPFqwDoJ,0.0,0.0,0.0,0.23333333333333328
1572,27747,conf/vldb/VriesDBA99,n5yJ4y54WbwJ,0.0,0.0,0.0,0.13157894736842102
1483,2600,conf/sigmod/AcharyaAFZ95,qdCTR7WpuFUJ,0.0805870563658654,0.23076923076923078,0.375,0.2702702702702703
1606,24133,conf/vldb/ZhangL98,8burSw2uvfAJ,0.0,0.0,0.0,0.22413793103448276
2029,56481,conf/vldb/JiangWL03,Qzwj4cCQBjQJ,0.0,0.0,0.0,0.2586206896551724
2064,37254,conf/vldb/LakshmananPH02,Uxh3R2hfBOAJ,0.0,0.05555555555555555,0.10526315789473684,0.28
1965,56496,conf/vldb/HardingLM03,c-MP8R47zVIJ,0.0,0.0,0.0,0.22093023255813948
2021,19622,conf/vldb/LimWV03,brHr940q4pAJ,0.0299848686470693,0.0625,0.11764705882352941,0.28985507246376807
1882,54741,journals/sigmod/BawaCCDGGKMSSVY03,rflGJxOglcUJ,0.0,0.0,0.0,0.21818181818181814
2139,40811,conf/vldb/AgrawalKSX02,P3GB0IRKc2IJ,0.0,0.0,0.0,0.10256410256410253
1809,59366,conf/vldb/WangYM97,chcojj8yN1sJ,0.0,0.0,0.0,0.25
2023,40636,conf/vldb/ShiSZ03,1F9zl9HeLdwJ,0.0061510493222917,0.11764705882352941,0.21052631578947367,0.21621621621621623
2342,36417,journals/vldb/SinghalS97,ghJyYyLddt0J,0.0074387300465608,0.08333333333333333,0.15384615384615385,0.13559322033898302
815,23230,conf/sigmod/GarofalakisGRSS00,knAoAIpo7hYJ,0.0048385161417631,0.047619047619047616,0.09090909090909091,0.1707317073170732
2189,37141,journals/tods/ShashaLSV95,RtYWYRjBUmEJ,0.0,0.0,0.0,0.22784810126582278
2338,7436,journals/vldb/SteinbrunnMK97,vZp7IW23xc0J,0.0,0.0,0.0,0.25373134328358204
2300,29775,journals/tods/ChaudhuriS99,TqXFdQBTW6kJ,0.0,0.0,0.0,0.21333333333333337
1334,27178,conf/sigmod/BressanGFJHKLMPQSS97,6KIqiQlUUTkJ,0.314204017419531,0.3333333333333333,0.5,0.42553191489361697
1360,21983,conf/sigmod/ZouS96,IPjG_bPyPUgJ,0.0,0.0,0.0,0.2692307692307693
1532,48104,conf/sigmod/FegarasM95,29xBC5ZbtXsJ,0.0,0.0,0.0,0.1964285714285714
1082,13344,conf/sigmod/KanthAS98,pxyMytCR9dgJ,0.0,0.0,0.0,0.2571428571428571
1973,55394,conf/vldb/KerstenWFKBC03,Ub6YwssjyiYJ,1.0,1.0,1.0,1.0
520,34774,journals/sigmod/SilberschatzZ97,V-pwJ8K5ZTEJ,0.0238141085375112,0.06666666666666667,0.125,0.2321428571428571
1040,25950,conf/vldb/ChungCLL01,MlaClO3gps4J,0.0,0.0,0.0,0.23287671232876717
2205,14612,journals/tods/LitwinN96,yLNTNdNR65cJ,0.1724334942736043,0.2,0.3333333333333333,0.30000000000000004
1562,30196,conf/sigmod/DanS95,qYsoOX4e1noJ,0.8005322610987252,0.8461538461538461,0.9166666666666666,0.9857142857142858
186,19622,conf/sigmod/WangJLY03,brHr940q4pAJ,0.0,0.0,0.0,0.1785714285714286
2309,60978,journals/vldb/KrivokapicKG99,5BK4tIRJ3wwJ,0.0248339580677065,0.1111111111111111,0.2,0.23809523809523814
1378,57436,conf/vldb/JagadishKNS99,8o0d8xLuwgUJ,0.0,0.0,0.0,0.14
112,10813,journals/sigmod/HuangKL02,L8eLxnoV1rMJ,0.0091287483746213,0.041666666666666664,0.08,0.2068965517241379
1553,62163,conf/sigmod/ZhugeGHW95,_XLK2p-e2pYJ,1.0,1.0,1.0,1.0
1152,61065,conf/vldb/YiF00,qsWDIfzBxiQJ,0.0,0.0,0.0,0.24
368,2108,journals/sigmod/EisenbergM98a,e3s4OFTeBqwJ,0.2137343269716081,0.2222222222222222,0.36363636363636365,0.38095238095238093
2432,6108,journals/vldb/EvangelidisS97,xLM0YVcccUgJ,0.0265959452373871,0.047619047619047616,0.09090909090909091,0.27956989247311825
1774,47987,conf/vldb/BerchtoldKK96,WnYVibh8fxUJ,1.0,1.0,1.0,1.0
624,4922,journals/sigmod/AndlerHEMBE96,J82SdCmczAcJ,0.6427631551463349,0.9090909090909091,0.9523809523809523,0.8115942028985508
980,33604,conf/vldb/MeccaCM01,QLI_xo-fBp4J,0.0318639788328729,0.07692307692307693,0.14285714285714285,0.19999999999999996
248,6328,journals/sigmod/Franklin99b,TUOBVMb4PBsJ,1.0,1.0,1.0,1.0
946,14772,conf/sigmod/MankuRL99,LlPkfgH5fCIJ,0.3611645369501031,0.4375,0.6086956521739131,0.7184466019417476
1227,39897,conf/sigmod/HellersteinHW97,Zp7wEnhqAykJ,0.0,0.0,0.0,0.1477272727272727
261,50132,journals/sigmod/PaepckeGRC00,9MI4jOOqkn4J,0.0047650718846003,0.05263157894736842,0.1,0.22352941176470587
1103,31725,conf/sigmod/ZhaoDNS98,AypWukSuKVoJ,0.0,0.0,0.0,0.20833333333333337
1019,48993,conf/sigmod/GarofalakisRRS99,AyWUeJ5k2IoJ,0.0033643715292694,0.043478260869565216,0.08333333333333333,0.19999999999999996
243,57662,conf/sigmod/GuoSBS03,FRJCW_A1sHMJ,0.0,0.0,0.0,0.19565217391304346
2038,22554,conf/vldb/GaoS03,_qopgNiYmXQJ,0.0087065221679762,0.07692307692307693,0.14285714285714285,0.20408163265306123
2192,26404,journals/tods/ChenHM95,Gq6Uik4SHLoJ,0.0034658738964985,0.04,0.07692307692307693,0.2247191011235955
1544,52786,conf/sigmod/BettiniWBJ95,tFuA828CptUJ,0.0167469390643123,0.13333333333333333,0.23529411764705882,0.28205128205128205
1522,46611,conf/sigmod/BrodskyK95,SFmnhrhoQzgJ,1.0000000000000002,1.0,1.0,1.0
2299,52130,journals/tods/GravanoGT99,l-Sn0enuHxkJ,0.0,0.0,0.0,0.24444444444444446
680,37634,conf/sigmod/JoshiA01,tm8Qhi512ZwJ,0.0050937106501251,0.05,0.09523809523809523,0.2098765432098766
2488,32589,journals/sigmod/WenLMZ03,G7RoIZmpc1EJ,0.0,0.0,0.0,0.16279069767441856
451,24750,journals/sigmod/FrankGGJKLMNPSSSTW99,bZCOYRszhKIJ,0.0,0.0,0.0,0.22916666666666663
888,26444,conf/sigmod/AggarwalWY99,rZzapXM_eHMJ,0.1965046620462803,0.26666666666666666,0.42105263157894735,0.41666666666666663
462,9074,conf/sigmod/MoonWH02,DblTpMl2PKwJ,0.0,0.0,0.0,0.21649484536082475
166,41735,conf/vldb/LevySSZ94,HIsBB-kUYZIJ,0.0,0.0,0.0,0.26086956521739135
2270,57,journals/tods/FranklinCL97,tGNFoB_K6WwJ,0.0,0.0,0.0,0.21621621621621623
2337,37496,journals/vldb/LometS97,D6E-9R3LhXUJ,0.1492892862543885,0.2222222222222222,0.36363636363636365,0.15000000000000002
788,3582,conf/sigmod/GoldmanW00,l5GboAkBH1AJ,0.0212708706456765,0.13043478260869565,0.23076923076923078,0.28125
1280,3290,conf/sigmod/GebhardtJJ97,lolcgK-91EIJ,0.0,0.0,0.0,0.19999999999999996
1909,6467,conf/vldb/GuptaHQ95,oB7qYK3HKiEJ,0.0194064436525196,0.07142857142857142,0.13333333333333333,0.15000000000000002
2413,24659,journals/vldb/ChangG01,BY0AMs-EQuIJ,0.0,0.0,0.0,0.22999999999999998
2007,14357,conf/vldb/ChenJLP03,1NZsxf_zwF4J,0.0,0.0,0.0,0.23456790123456794
19,59593,conf/vldb/SrikantA95,nDgZsMNOofwJ,0.0,0.0,0.0,0.16000000000000003
2005,61236,conf/vldb/MarianS03,JVvFcEnXBmkJ,1.0,1.0,1.0,1.0
1866,39200,conf/vldb/KornackerB95,okva3Xfn5FYJ,0.0,0.0,0.0,0.17142857142857137
1693,20024,conf/sigmod/IoannidisL94,Y1ZxtWV-qeUJ,0.0066076522127429,0.07142857142857142,0.13333333333333333,0.27118644067796616
753,56555,conf/sigmod/LiuPBHPT00,-OEJgpIAScMJ,0.0158350891494934,0.0625,0.11764705882352941,0.24137931034482762
1933,56637,conf/vldb/WangC03,nXj_8Y7lmHsJ,0.726144946777321,0.75,0.8571428571428571,0.9259259259259259
2291,12022,journals/tods/BertinoBFS98,iLvPttoZmjUJ,0.0,0.0,0.0,0.23456790123456794
31,62986,conf/vldb/LometT95,url:http://portal.acm.org/citation.cfm%3Fid%3D187455,0.0,0.0,0.0,0.21666666666666667
1839,28894,conf/vldb/GarofalakisOS97,aI71vLvnLzMJ,0.8323942419124671,0.7,0.8235294117647058,0.619718309859155
1184,46161,conf/sigmod/KornackerMH97,vKfVZzfES_4J,0.4395683572405898,0.4,0.5714285714285714,0.5769230769230769
438,29375,conf/sigmod/AgrawalCD02,A5qgqEDykVwJ,0.0,0.0,0.0,0.15254237288135597
1965,50698,conf/vldb/HardingLM03,KJhLzQw_-BkJ,0.0,0.0,0.0,0.24675324675324672
1161,134,conf/sigmod/ZaianeHLCC98,Mqg5svJwsCoJ,0.6548747796859284,0.7777777777777778,0.875,0.9838709677419355
417,19638,conf/sigmod/LakshmananPZ03a,g8e0xiRUkIwJ,0.0,0.0,0.0,0.2542372881355932
1192,6802,conf/vldb/PapadiasT01,JtQbB9D7zkwJ,1.0,1.0,1.0,1.0
1165,34026,conf/sigmod/BaumannDFRW98,Z4Cq4f5fKr8J,0.176358412338994,0.375,0.5454545454545454,0.359375
65,37091,conf/vldb/JagadishLRSS94,ARyxUwGOA10J,0.040772794755142,0.125,0.2222222222222222,0.2545454545454545
1214,36362,conf/vldb/WiesnerK01,url:http://ieeexplore.ieee.org/iel5/9217/29235/01320077.pdf%3Farnumber%3D1320077,0.1273563567168597,0.2,0.3333333333333333,0.31343283582089554
2139,45751,conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ,1.0,1.0,1.0,1.0
437,42332,conf/sigmod/MaddenH02,DkgClKWAyEIJ,0.1198836015494135,0.14285714285714285,0.25,0.16923076923076918
1899,21189,conf/vldb/AgrawalLSS95,yFaUjmOQp1wJ,0.0363003592973986,0.125,0.2222222222222222,0.28865979381443296
2099,6725,conf/vldb/GarofalakisG01,PIhBWXtNTvUJ,0.9999999999999996,1.0,1.0,1.0
799,62161,conf/sigmod/SaltenisJLL00,e0UYPB4kRCYJ,0.9999999999999996,1.0,1.0,1.0
2255,57977,journals/tods/LiC01,HzwYxTRODBIJ,0.0140524089098516,0.0625,0.11764705882352941,0.2727272727272727
1217,24767,conf/sigmod/AndersonAF98,NbU35wXNPhIJ,0.0,0.0,0.0,0.2272727272727273
2034,62704,conf/vldb/VelegrakisMP03,ngKHZi8JTF4J,0.0,0.0,0.0,0.25
458,17545,conf/sigmod/ChaudhuriGN02,53nBvi03-CAJ,0.0,0.0,0.0,0.16883116883116878
1651,50134,conf/vldb/ChangG97,sBVErKh0FqMJ,0.0,0.0,0.0,0.2692307692307693
74,52079,conf/vldb/FuC94,qNLsbj_Fu5EJ,0.0,0.0,0.0,0.20779220779220775
463,46936,conf/sigmod/WangWYY02,EQsWWZdE45wJ,0.0,0.0,0.0,0.2549019607843137
404,56909,conf/sigmod/Amer-YahiaFSX03,0a2EXdINy0QJ,0.0069266893152179,0.07692307692307693,0.14285714285714285,0.25
1524,11863,conf/vldb/BraumandlCK98,X7jjMIXx8qUJ,0.0,0.0,0.0,0.24528301886792447
2191,29295,journals/tods/MumickFPR96,0ZCUTD7tOJkJ,0.0,0.0,0.0,0.16666666666666663
252,25963,conf/sigmod/AgrawalES03,kAi6HssDySgJ,0.0,0.0,0.0,0.2727272727272727
1845,22242,conf/vldb/ChakrabartiDAR97,e1qxQaNtlvQJ,0.0042901638267547,0.05263157894736842,0.1,0.1842105263157895
2346,6952,journals/vldb/MehrotraKS97,-NqtWdEMQkgJ,0.0,0.0,0.0,0.19298245614035092
1930,34623,conf/vldb/LinLYZ03,fJ3CscgIKSkJ,0.0,0.0,0.0,0.2098765432098766
945,40644,conf/sigmod/ChaudhuriMN99,_GLI7Izv17cJ,0.0,0.0,0.0,0.16923076923076918
1234,44719,conf/sigmod/Arpaci-DusseauACHP97,6Hg7Rjw78csJ,0.0039899699760777,0.058823529411764705,0.1111111111111111,0.28395061728395066
19,47834,conf/vldb/SrikantA95,K1nbpKn1IbsJ,0.4648826036109947,0.26666666666666666,0.42105263157894735,0.42352941176470593
863,61930,conf/sigmod/BerckenDS00,KO6M4Fc8-80J,1.0,1.0,1.0,1.0
1674,10467,conf/vldb/RamaswamyMS98,7JRwRy6VapMJ,0.0133252941385373,0.14285714285714285,0.25,0.2295081967213115
1198,16365,conf/vldb/LabrinidisR01,6rcTxplRGoEJ,0.0,0.0,0.0,0.2567567567567568
2334,47666,journals/vldb/HaasCLS97,PurSnqtdtCgJ,0.0061642854208126,0.07142857142857142,0.13333333333333333,0.19512195121951215
505,59189,journals/sigmod/GuptaHR97,iuP2JP2MOB0J,0.0,0.0,0.0,0.15384615384615385
1414,50140,conf/vldb/JagadishMN99,uXZXfQgn4doJ,0.0053144597435012,0.0625,0.11764705882352941,0.2777777777777778
2393,6367,journals/vldb/LeeSC01,fg5EE6R7xYwJ,0.0069692201345388,0.125,0.2222222222222222,0.17910447761194026
2026,46732,conf/vldb/TatbulCZCS03,WHWa6vBvwJ0J,0.02247054910028,0.16666666666666666,0.2857142857142857,0.18000000000000005
2191,2476,journals/tods/MumickFPR96,kIzNmOrszKoJ,0.0,0.0,0.0,0.1707317073170732
1015,53060,conf/sigmod/EmbleyJN99,-6eTobVkctMJ,0.0,0.0,0.0,0.16129032258064513
656,31250,conf/sigmod/YuMWL01,jfSvnfueawsJ,0.0,0.0,0.0,0.21739130434782605
1129,42050,conf/vldb/ChoenniV00,Rb53udk1FmsJ,0.2217839354998208,0.23529411764705882,0.38095238095238093,0.48571428571428577
1487,49837,conf/sigmod/FaloutsosL95,eZq7OGI9DGEJ,0.0190658087687161,0.09523809523809523,0.17391304347826086,0.26415094339622647
721,45608,conf/sigmod/ChoSG00,D71DnTFl-1UJ,0.0373274856615664,0.125,0.2222222222222222,0.17647058823529416
2030,10637,conf/vldb/HeMYW03,dWS0rY30VaMJ,0.0,0.0,0.0,0.189873417721519
810,6992,conf/sigmod/FaloutsosSTT00,H8v1NbEXkG8J,0.0,0.0,0.0,0.24637681159420288
1951,30723,conf/vldb/Galindo-LegariaJWW03,MoVVccBfeCYJ,0.0,0.0,0.0,0.2033898305084746
728,22643,conf/sigmod/SzalayGKT00,1kKap3JyndkJ,0.6691296766803903,0.5,0.6666666666666666,0.5421686746987953
1188,33181,conf/vldb/ZhouLZLZJT01,0ihaT5DFWqUJ,0.0,0.07692307692307693,0.14285714285714285,0.24528301886792447
1164,19009,conf/vldb/AbrolLMMMRTWZ01,imJrz_SsLZAJ,0.0,0.0,0.0,0.17460317460317465
288,60251,conf/sigmod/SunAA03,eY_zk9Ynk0YJ,0.0,0.0,0.0,0.24561403508771928
503,19492,conf/sigmod/PolyzotisG02,zQCRmiH6jo4J,0.0059415182090782,0.05555555555555555,0.10526315789473684,0.2948717948717948
1109,48349,conf/sigmod/Miller98,0B1XRTZ8cHkJ,0.8024720525941339,0.6666666666666666,0.8,0.7213114754098361
656,16324,conf/sigmod/YuMWL01,n1ixxafAD_EJ,0.0,0.0,0.0,0.2282608695652174
1007,52768,conf/sigmod/LabioYG99,-UILVcP4CZ8J,0.0759255527893714,0.1,0.18181818181818182,0.32727272727272727
1255,50618,conf/sigmod/CareyDNAGS97,9WCJaW5wukgJ,0.0,0.0,0.0,0.20370370370370372
1439,15272,conf/vldb/WangZL99,ryDHZM31rmwJ,0.0,0.0,0.0,0.10909090909090913
404,32318,conf/sigmod/Amer-YahiaFSX03,VTDU8nvDyOUJ,0.0,0.0,0.0,0.22916666666666663
1111,25764,conf/sigmod/Cohen98,_ICk4vgjlgsJ,0.9512426396903728,0.9230769230769231,0.96,0.8932038834951457
394,62367,conf/sigmod/PaparizosACJLNPSWWY03,hrsc329vaaMJ,0.0,0.0,0.0,0.19565217391304346
128,43000,conf/vldb/LevyMS94,1bHRw8WjUo4J,0.150731314032976,0.2,0.3333333333333333,0.42553191489361697
752,51495,conf/sigmod/MoonSL00,iiRNUmiHLgUJ,0.0,0.0,0.0,0.2727272727272727
2250,23593,journals/tods/FegarasM00,p1LusPTTxlAJ,0.0470609341568183,0.15384615384615385,0.26666666666666666,0.18867924528301883
2251,26447,journals/tods/KossmannFDA00,snWxBtd7kK8J,0.0,0.0,0.0,0.15384615384615385
624,12090,journals/sigmod/AndlerHEMBE96,8Dj_i69XP60J,0.200405448408884,0.29411764705882354,0.45454545454545453,0.4943820224719101
2007,14975,conf/vldb/ChenJLP03,U4dofQxlfSIJ,0.0,0.0,0.0,0.2592592592592593
0,59969,conf/vldb/RusinkiewiczKTWM95,iWNLOYCQX-YJ,0.8325894973175045,0.5833333333333334,0.7368421052631579,0.813953488372093
2000,45295,conf/vldb/YangLH03,L9b9MvkOnWcJ,0.0659002409037671,0.2,0.3333333333333333,0.31343283582089554
568,2332,conf/sigmod/HanPLJ01,Y9-ONPM17c8J,0.027677738933888,0.07142857142857142,0.13333333333333333,0.24528301886792447
1817,39926,conf/vldb/BohannonLRSSS97,ZG9yClLgWnsJ,0.0059857304722622,0.07142857142857142,0.13333333333333333,0.1694915254237288
1930,18892,conf/vldb/LinLYZ03,ORNkn5b-jCAJ,0.0,0.0,0.0,0.20408163265306123
788,2106,conf/sigmod/GoldmanW00,CE5YSzlMeTIJ,0.0076621448165022,0.08695652173913043,0.16,0.25
1327,60478,conf/vldb/GantiLR00,Eq1w4LPv_igJ,0.0,0.0,0.0,0.22033898305084743
939,20180,conf/sigmod/FlorescuLMS99,uo79zyqUB10J,0.0056586397046361,0.06666666666666667,0.125,0.2295081967213115
1216,22932,conf/vldb/BonifatiCDS01,XCdMiXLp41IJ,0.0,0.0,0.0,0.16666666666666663
2391,60577,journals/vldb/Amer-YahiaCLS02,mClzTQppJE4J,0.0,0.0,0.0,0.2075471698113207
892,20364,journals/tods/JacoxS03,4B_LhCns0WoJ,0.0,0.0,0.0,0.1728395061728395
585,25317,conf/sigmod/BorkarDS01,G9DGYRD0cnMJ,0.0,0.0,0.0,0.21311475409836067
408,8651,conf/sigmod/LarsonG03,H8TTwedLtYsJ,0.0,0.0,0.0,0.16981132075471694
638,47020,conf/sigmod/LamCKNH01,g70LBYo7ksAJ,0.0,0.0,0.0,0.23809523809523814
1535,26068,conf/vldb/EsterKSWX98,4ZBs-U7sOk0J,0.0,0.0,0.0,0.23880597014925375
567,48308,conf/sigmod/LeeWMS01,19oklI6EIwMJ,0.0459997067296218,0.05,0.09523809523809523,0.28395061728395066
2100,44536,conf/vldb/LiuJ02,1kqMqQPPbwIJ,0.0,0.0,0.0,0.18918918918918914
1087,37986,conf/sigmod/KabraD98,E0nhpX8pYsQJ,0.3893923153186368,0.2727272727272727,0.42857142857142855,0.4722222222222222
2315,39240,journals/vldb/HuangDT99,FGb5jo7EicsJ,0.0,0.0,0.0,0.2222222222222222
438,56007,conf/sigmod/AgrawalCD02,tkCWrg5OsIwJ,0.2176482521866262,0.1875,0.3157894736842105,0.2315789473684211
1559,34009,conf/sigmod/GriffinL95,HdBZt9clVdYJ,0.0084382939297567,0.0625,0.11764705882352941,0.20430107526881724
294,35317,conf/sigmod/DeshpandeNGS03,FxEfnqZ1mlgJ,0.006679058720912,0.0625,0.11764705882352941,0.25806451612903225
896,31221,journals/tods/TaoP03,faqaX7J_Kl8J,1.0,1.0,1.0,1.0
1079,56003,conf/sigmod/CherniackZ98,KUYFJk7kXGEJ,0.0,0.0,0.0,0.22580645161290325
219,3652,journals/sigmod/CuiJO02,A8Wi3lvJYV8J,0.0,0.0,0.0,0.22058823529411764
1155,1876,conf/vldb/LuL00,lzbvXZxLKJIJ,0.0,0.0,0.0,0.17647058823529416
1582,34932,conf/vldb/KnorrN98,url:http://portal.acm.org/citation.cfm%3Fid%3D264335,0.0,0.0,0.0,0.2808988764044944
494,6331,conf/sigmod/GillmannWW02,Pbjz4-UPrZ8J,0.8533798719030736,0.8571428571428571,0.9230769230769231,0.85
850,1240,journals/tods/LakshmananLN03,rNu93TfKkd4J,0.0293926021464709,0.06666666666666667,0.125,0.21052631578947367
439,26781,conf/sigmod/HanWDPW02,v0rD-1nzJmYJ,0.0531377229118396,0.058823529411764705,0.1111111111111111,0.23287671232876717
939,44100,conf/sigmod/FlorescuLMS99,N9NHi5y3K38J,0.005519681836528,0.05263157894736842,0.1,0.2666666666666667
1570,7753,conf/vldb/AbiteboulAAACHHMMMMSTV99,zRzwh7_az94J,0.0,0.0,0.0,0.24285714285714288
1645,48463,conf/sigmod/ZhangNBB94,5MJfYGFrK2UJ,0.0069714912401724,0.07142857142857142,0.13333333333333333,0.2857142857142857
2396,63903,journals/vldb/BraumandlKKKKSS01,Wc1ViFeRa54J,0.0058348007750797,0.06666666666666667,0.125,0.3125
2264,50952,journals/tods/BrunoCG02,8KJ9XFv1ESAJ,0.0,0.0,0.0,0.2210526315789474
89,18296,conf/vldb/BaralisW94,4RrNbX-RjpsJ,0.3708397900751549,0.42857142857142855,0.6,0.7076923076923076
1149,23157,conf/sigmod/BerchtoldBK98,fTYVIbi40sAJ,0.7750038717661493,0.7777777777777778,0.875,0.8939393939393939
1896,49213,conf/vldb/HellersteinNP95,nbU59lK7JJYJ,0.0,0.0,0.0,0.24444444444444446
2265,61353,journals/tods/LiuDL02,I6UI3qWKdAsJ,0.0089245692191254,0.14285714285714285,0.25,0.180327868852459
895,36072,conf/sigmod/IvesFFLW99,xqo8QahjsN0J,0.0232034193817258,0.05555555555555555,0.10526315789473684,0.2666666666666667
413,27438,conf/sigmod/LiuFP03,b9r9U3OwrkcJ,0.0,0.07142857142857142,0.13333333333333333,0.2321428571428571
1491,640,conf/sigmod/AdelbergGK95,bZlpjMDZD5UJ,0.0043036899522107,0.08695652173913043,0.16,0.21978021978021978
498,42263,conf/sigmod/RamanH02,Oh2u3cZ3zJ0J,0.8776653815308272,0.75,0.8571428571428571,0.86
844,54951,conf/sigmod/LehnerSPC00,qW_oF_qWmvQJ,0.2923544679590736,0.2,0.3333333333333333,0.45999999999999996
1153,31385,conf/sigmod/LiYVGPUV98,k7zpSukSfYsJ,0.0,0.0,0.0,0.24
1999,42925,conf/vldb/RaghavanG03,oIKHGixNFDkJ,0.0,0.0,0.0,0.1707317073170732
2416,26998,journals/vldb/PottingerH01,Lv0bggWzgeoJ,0.0,0.05555555555555555,0.10526315789473684,0.2465753424657534
1151,34722,conf/vldb/LingLL00,xkFL6-y--CEJ,0.0,0.0,0.0,0.15000000000000002
1463,59160,conf/sigmod/GarofalakisI96,NTlGMs3lqNEJ,0.0326681596672706,0.05263157894736842,0.1,0.25274725274725274
340,42616,conf/sigmod/ZhangZPTL03,Qmv55n1HpkAJ,0.051068215261661,0.1,0.18181818181818182,0.42622950819672134
373,25006,conf/sigmod/KalnisNOPT02,_mrRwbUbrwAJ,0.0050143661507943,0.041666666666666664,0.08,0.23958333333333337
361,19519,journals/sigmod/ChristoffelPSL98,SPY1ObYBQuUJ,0.0062151272815053,0.041666666666666664,0.08,0.23300970873786409
2341,26824,journals/vldb/BohmAnY97,mDIDI2DB97oJ,0.0,0.0,0.0,0.18000000000000005
153,10710,journals/sigmod/MeltonE01,url:http://portal.acm.org/citation.cfm%3Fid%3D604264.604279%26coll%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.0,0.0,0.0,0.21739130434782605
2198,22574,journals/tods/GhandeharizadehHJ96,Ch9YgH73V64J,0.0,0.0,0.0,0.1797752808988764
7,24656,journals/sigmod/BargaL02,fI5o4MfWwzIJ,0.0,0.0,0.0,0.23529411764705888
1968,23051,conf/vldb/AbiteboulBBCCDMMP03,hh9fQmB-eEEJ,0.0,0.0,0.0,0.21276595744680848
2009,18888,conf/vldb/DiaoF03,nqosSM46lCkJ,0.0,0.0,0.0,0.2407407407407407
1646,18836,conf/vldb/GoldmanW97,zZo47Z-jVX4J,0.0,0.0,0.0,0.29268292682926833
1672,53268,conf/sigmod/BrinkhoffKSS94a,fPpeA01Kyw4J,0.0407159355303173,0.0625,0.11764705882352941,0.34545454545454546
1201,21603,conf/vldb/SatheS01,8zFEVer1rBUJ,0.0,0.0,0.0,0.14814814814814814
247,29189,conf/sigmod/WangPFY03,bPuDjK-i9rYJ,0.0,0.04,0.07692307692307693,0.26190476190476186
852,10869,conf/sigmod/HsuLG00,OFXL5KsJiWcJ,0.0067442481880232,0.06666666666666667,0.125,0.27586206896551724
595,15377,conf/sigmod/ButtlerLPP01,Q91XQ6gnhrwJ,0.0,0.0,0.0,0.016393442622950838
1015,5383,conf/sigmod/EmbleyJN99,qYaqmaGIOS4J,0.1845600692461731,0.2,0.3333333333333333,0.38095238095238093
1374,21531,conf/vldb/McHughW99,R_hYW6eIUuYJ,0.0109235999381381,0.07142857142857142,0.13333333333333333,0.18604651162790697
1402,59042,conf/vldb/AcharyaGP99,2k9bgRJC-hYJ,0.1707138576903621,0.13333333333333333,0.23529411764705882,0.3382352941176471
1499,33311,conf/sigmod/AbiteboulCM95,g_ccBI89OZwJ,0.0,0.0,0.0,0.21276595744680848
271,14499,conf/sigmod/ChengKP03,zWWe8l0cq2oJ,0.0157140511719981,0.07142857142857142,0.13333333333333333,0.22499999999999998
257,22737,journals/sigmod/CeriKKLOSV00,nLbW09uNfmsJ,0.9999999999999998,1.0,1.0,1.0
1280,25279,conf/sigmod/GebhardtJJ97,6moFnThDHW0J,0.0,0.0,0.0,0.22857142857142854
1374,22470,conf/vldb/McHughW99,c_9dZ-uNv-EJ,0.0,0.0,0.0,0.21052631578947367
391,29318,conf/sigmod/ZhuSZ03,jSMgWtl391cJ,0.0289893908606594,0.05263157894736842,0.1,0.24
1306,36299,conf/vldb/DiaoLCT00,Ih5hY-NRmFgJ,0.0,0.0,0.0,0.17647058823529416
1073,41955,conf/sigmod/AgrawalGGR98,HgSuaW-dNhMJ,0.0302877771503466,0.0625,0.11764705882352941,0.24096385542168675
845,56091,conf/sigmod/BressanGOT00,T8BPorXB1VsJ,0.0140875745002924,0.0625,0.11764705882352941,0.25
384,60577,conf/sigmod/KoudasS03,mClzTQppJE4J,0.0,0.0,0.0,0.30188679245283023
